order_id,order_date,order_hour,order_weekday,is_weekend,is_holiday,is_sale_period,customer_city,customer_state,customer_zone,customer_tier,warehouse_id,warehouse_city,same_zone_delivery,product_category,product_weight_g,product_price_inr,discount_percent,final_price_inr,shipping_mode,payment_method,promised_days,actual_days,promised_date,actual_date,delay_days,is_delayed,delay_category,delivery_attempts,customer_rating,return_requested,weather_conditions,traffic_conditions
FK2023011492,2023-02-16,21,Thursday,0,0,0,Bengaluru,Karnataka,South,Tier1,WH001,Delhi,0,Sports,1183,7571.61,70,2271.48,Same-Day,UPI,1,1,2023-02-17,2023-02-17,0,0,On Time,1,5,0,Clear,Light
FK2023011493,2023-05-04,7,Thursday,0,0,0,Pune,Maharashtra,West,Tier1,WH006,Bhopal,0,Beauty,436,1577.94,60,631.18,Express,Debit Card,3,3,2023-05-07,2023-05-07,0,0,On Time,1,5,0,Clear,Light
FK2023011494,2023-02-28,15,Tuesday,0,0,0,Bhubaneswar,Odisha,East,Tier2,WH004,Kolkata,1,Electronics,1186,16110.47,25,12082.85,Standard,UPI,3,3,2023-03-03,2023-03-03,0,0,On Time,1,5,0,Rain,Moderate
FK2023011495,2023-10-03,19,Tuesday,0,0,0,Vadodara,Gujarat,West,Tier2,WH007,Chandigarh,0,Home & Kitchen,1516,1309.9,20,1047.92,Standard,Credit Card,5,8,2023-10-08,2023-10-11,3,1,Moderate Delay,2,1,0,Storm,Heavy
FK2023011496,2023-05-24,18,Wednesday,0,0,0,Surat,Gujarat,West,Tier2,WH002,Mumbai,1,Electronics,2810,28256.4,5,26843.58,Same-Day,UPI,1,1,2023-05-25,2023-05-25,0,0,On Time,1,4,0,Clear,Moderate
FK2023011497,2023-01-18,21,Wednesday,0,0,0,Vadodara,Gujarat,West,Tier2,WH002,Mumbai,1,Automotive,5457,3913.65,25,2935.24,Standard,UPI,3,4,2023-01-21,2023-01-22,1,1,Slight Delay,2,4,0,Clear,Moderate
FK2023011498,2023-07-12,10,Wednesday,0,0,0,Agra,Uttar Pradesh,North,Tier3,WH004,Kolkata,0,Home & Kitchen,6517,5901.27,60,2360.51,Standard,UPI,7,8,2023-07-19,2023-07-20,1,1,Slight Delay,2,5,0,Fog,Heavy
FK2023011499,2023-10-05,13,Thursday,0,0,0,Ahmedabad,Gujarat,West,Tier1,WH004,Kolkata,0,Beauty,458,1087.87,30,761.51,Express,Net Banking,3,3,2023-10-08,2023-10-08,0,0,On Time,1,5,0,Clear,Heavy
FK2023011500,2023-02-27,22,Monday,0,0,0,Patna,Bihar,East,Tier3,WH001,Delhi,0,Fashion,111,1453.02,50,726.51,Express,Cash on Delivery,3,3,2023-03-02,2023-03-02,0,0,On Time,1,5,0,Storm,Heavy
FK2023011501,2023-02-06,13,Monday,0,0,0,Jabalpur,Madhya Pradesh,Central,Tier3,WH006,Bhopal,1,Electronics,1498,2342.67,15,1991.27,Standard,Cash on Delivery,4,3,2023-02-10,2023-02-09,-1,0,Early,1,5,0,Clear,Light
FK2023011502,2023-06-04,21,Sunday,1,0,0,Kochi,Kerala,South,Tier2,WH002,Mumbai,0,Home & Kitchen,2761,8259.11,25,6194.33,Express,UPI,3,4,2023-06-07,2023-06-08,1,1,Slight Delay,1,4,0,Clear,Heavy
FK2023011503,2023-02-03,10,Friday,0,0,0,Bhubaneswar,Odisha,East,Tier2,WH007,Chandigarh,0,Fashion,253,950.79,50,475.39,Standard,Net Banking,7,8,2023-02-10,2023-02-11,1,1,Slight Delay,2,3,0,Fog,Heavy
FK2023011504,2023-12-13,23,Wednesday,0,0,0,Jaipur,Rajasthan,North,Tier2,WH005,Hyderabad,0,Fashion,611,3583.34,25,2687.51,Express,UPI,3,3,2023-12-16,2023-12-16,0,0,On Time,1,4,0,Clear,Moderate
FK2023011505,2023-03-23,11,Thursday,0,0,0,Jaipur,Rajasthan,North,Tier2,WH002,Mumbai,0,Automotive,513,18709.53,15,15903.1,Standard,Credit Card,5,13,2023-03-28,2023-04-05,8,1,Severe Delay,2,1,0,Rain,Moderate
FK2023011506,2023-10-07,22,Saturday,1,0,0,Pune,Maharashtra,West,Tier1,WH001,Delhi,0,Electronics,1764,67267.78,70,20180.33,Standard,Debit Card,6,6,2023-10-13,2023-10-13,0,0,On Time,1,5,0,Fog,Light
FK2023011507,2023-01-20,19,Friday,0,0,0,Mysuru,Karnataka,South,Tier3,WH003,Bengaluru,1,Furniture,18361,11929.11,60,4771.64,Standard,Credit Card,4,5,2023-01-24,2023-01-25,1,1,Slight Delay,1,4,0,Storm,Heavy
FK2023011508,2023-11-05,12,Sunday,1,0,0,Guwahati,Assam,East,Tier3,WH004,Kolkata,1,Grocery,4577,231.31,40,138.79,Standard,Net Banking,4,11,2023-11-09,2023-11-16,7,1,Severe Delay,2,1,0,Rain,Heavy
FK2023011509,2023-08-12,12,Saturday,1,0,0,Siliguri,West Bengal,East,Tier3,WH002,Mumbai,0,Electronics,4165,36939.0,50,18469.5,Standard,Debit Card,7,9,2023-08-19,2023-08-21,2,1,Slight Delay,1,3,0,Clear,Light
FK2023011510,2023-06-07,5,Wednesday,0,0,0,Bhubaneswar,Odisha,East,Tier2,WH001,Delhi,0,Grocery,3498,902.29,10,812.06,Express,Cash on Delivery,3,3,2023-06-10,2023-06-10,0,0,On Time,1,4,0,Clear,Moderate
FK2023011511,2023-06-22,13,Thursday,0,0,0,Raipur,Chhattisgarh,Central,Tier3,WH001,Delhi,0,Books,603,588.14,40,352.88,Standard,UPI,6,9,2023-06-28,2023-07-01,3,1,Moderate Delay,2,3,1,Rain,Heavy
FK2023011512,2023-05-15,14,Monday,0,0,0,Raipur,Chhattisgarh,Central,Tier3,WH002,Mumbai,0,Books,543,527.65,15,448.5,Express,UPI,3,3,2023-05-18,2023-05-18,0,0,On Time,1,4,0,Clear,Moderate
FK2023011513,2023-01-12,20,Thursday,0,0,0,Gwalior,Madhya Pradesh,Central,Tier3,WH005,Hyderabad,0,Toys,543,4061.1,25,3045.82,Standard,Debit Card,5,6,2023-01-17,2023-01-18,1,1,Slight Delay,2,4,0,Rain,Heavy
FK2023011514,2023-03-11,16,Saturday,1,0,0,Patna,Bihar,East,Tier3,WH005,Hyderabad,0,Automotive,3963,10787.32,20,8629.86,Standard,UPI,5,6,2023-03-16,2023-03-17,1,1,Slight Delay,2,5,0,Clear,Heavy
FK2023011515,2023-03-28,15,Tuesday,0,0,0,Raipur,Chhattisgarh,Central,Tier3,WH002,Mumbai,0,Sports,934,2293.18,5,2178.52,Express,Credit Card,3,3,2023-03-31,2023-03-31,0,0,On Time,1,5,0,Rain,Light
FK2023011516,2023-05-01,9,Monday,0,0,0,Vadodara,Gujarat,West,Tier2,WH004,Kolkata,0,Home & Kitchen,897,12458.43,25,9343.82,Same-Day,Credit Card,1,1,2023-05-02,2023-05-02,0,0,On Time,1,3,0,Rain,Moderate
FK2023011517,2023-06-11,16,Sunday,1,0,0,Jabalpur,Madhya Pradesh,Central,Tier3,WH002,Mumbai,0,Books,576,504.77,15,429.05,Standard,EMI,7,8,2023-06-18,2023-06-19,1,1,Slight Delay,1,3,0,Clear,Heavy
FK2023011518,2023-04-08,14,Saturday,1,0,0,Bengaluru,Karnataka,South,Tier1,WH006,Bhopal,0,Beauty,265,1975.24,5,1876.48,Standard,Credit Card,7,8,2023-04-15,2023-04-16,1,1,Slight Delay,1,3,0,Fog,Moderate
FK2023011519,2023-04-27,21,Thursday,0,0,0,Delhi,Delhi,North,Tier1,WH002,Mumbai,0,Books,187,426.16,40,255.7,Express,Cash on Delivery,3,3,2023-04-30,2023-04-30,0,0,On Time,1,5,0,Rain,Heavy
FK2023011520,2023-03-13,15,Monday,0,0,0,Mysuru,Karnataka,South,Tier3,WH007,Chandigarh,0,Grocery,1909,884.54,60,353.82,Standard,Debit Card,5,6,2023-03-18,2023-03-19,1,1,Slight Delay,2,2,0,Clear,Heavy
FK2023011521,2023-09-19,13,Tuesday,0,0,0,Mysuru,Karnataka,South,Tier3,WH002,Mumbai,0,Books,701,402.19,25,301.64,Standard,UPI,7,9,2023-09-26,2023-09-28,2,1,Slight Delay,1,4,0,Rain,Heavy
FK2023011522,2023-11-20,15,Monday,0,0,0,Mysuru,Karnataka,South,Tier3,WH003,Bengaluru,1,Fashion,653,2686.21,5,2551.9,Standard,UPI,3,3,2023-11-23,2023-11-23,0,0,On Time,1,4,0,Clear,Moderate
FK2023011523,2023-02-23,13,Thursday,0,0,0,Gwalior,Madhya Pradesh,Central,Tier3,WH001,Delhi,0,Automotive,1085,14937.4,50,7468.7,Standard,Net Banking,5,10,2023-02-28,2023-03-05,5,1,Moderate Delay,1,2,0,Rain,Moderate
FK2023011524,2023-12-06,20,Wednesday,0,0,0,Agra,Uttar Pradesh,North,Tier3,WH008,Pune,0,Automotive,1218,2373.07,60,949.23,Standard,UPI,5,8,2023-12-11,2023-12-14,3,1,Moderate Delay,2,3,0,Fog,Heavy
FK2023011525,2023-04-23,21,Sunday,1,0,0,Bengaluru,Karnataka,South,Tier1,WH002,Mumbai,0,Books,584,269.71,50,134.85,Same-Day,UPI,1,1,2023-04-24,2023-04-24,0,0,On Time,1,4,0,Clear,Light
FK2023011526,2023-11-29,9,Wednesday,0,0,0,Bhopal,Madhya Pradesh,Central,Tier2,WH007,Chandigarh,0,Electronics,4647,47745.46,10,42970.91,Express,UPI,3,3,2023-12-02,2023-12-02,0,0,On Time,1,5,0,Rain,Moderate
FK2023011527,2023-01-10,17,Tuesday,0,0,0,Indore,Madhya Pradesh,Central,Tier2,WH007,Chandigarh,0,Furniture,12360,22183.54,70,6655.06,Same-Day,Net Banking,1,5,2023-01-11,2023-01-15,4,1,Moderate Delay,2,2,0,Clear,Heavy
FK2023011528,2023-03-02,17,Thursday,0,0,0,Bhopal,Madhya Pradesh,Central,Tier2,WH005,Hyderabad,0,Books,526,296.95,15,252.41,Standard,UPI,6,6,2023-03-08,2023-03-08,0,0,On Time,1,5,0,Fog,Heavy
FK2023011529,2023-11-26,12,Sunday,1,0,0,Jabalpur,Madhya Pradesh,Central,Tier3,WH003,Bengaluru,0,Furniture,2961,32226.43,15,27392.47,Standard,UPI,6,7,2023-12-02,2023-12-03,1,1,Slight Delay,1,4,0,Rain,Moderate
FK2023011530,2023-09-16,10,Saturday,1,0,0,Bhopal,Madhya Pradesh,Central,Tier2,WH006,Bhopal,1,Furniture,12433,45707.66,50,22853.83,Standard,Credit Card,4,5,2023-09-20,2023-09-21,1,1,Slight Delay,2,3,0,Clear,Heavy
FK2023011531,2023-09-06,8,Wednesday,0,0,0,Jabalpur,Madhya Pradesh,Central,Tier3,WH001,Delhi,0,Grocery,729,672.88,30,471.02,Standard,UPI,7,8,2023-09-13,2023-09-14,1,1,Slight Delay,2,4,0,Clear,Heavy
FK2023011532,2023-09-11,6,Monday,0,0,0,Bhopal,Madhya Pradesh,Central,Tier2,WH003,Bengaluru,0,Sports,2426,4863.35,20,3890.68,Standard,Credit Card,6,10,2023-09-17,2023-09-21,4,1,Moderate Delay,2,2,0,Rain,Light
FK2023011533,2023-05-14,14,Sunday,1,0,0,Bhubaneswar,Odisha,East,Tier2,WH004,Kolkata,1,Toys,1191,2284.18,60,913.67,Standard,EMI,4,8,2023-05-18,2023-05-22,4,1,Moderate Delay,2,1,0,Storm,Heavy
FK2023011534,2023-05-20,20,Saturday,1,0,0,Raipur,Chhattisgarh,Central,Tier3,WH001,Delhi,0,Automotive,4862,587.32,10,528.59,Standard,Credit Card,7,8,2023-05-27,2023-05-28,1,1,Slight Delay,2,3,0,Clear,Heavy
FK2023011535,2023-08-30,9,Wednesday,0,0,0,Jaipur,Rajasthan,North,Tier2,WH001,Delhi,1,Grocery,3033,491.25,25,368.44,Standard,Credit Card,4,4,2023-09-03,2023-09-03,0,0,On Time,1,3,0,Clear,Moderate
FK2023011536,2023-03-16,7,Thursday,0,0,0,Mysuru,Karnataka,South,Tier3,WH005,Hyderabad,1,Furniture,2666,47953.55,60,19181.42,Standard,UPI,3,6,2023-03-19,2023-03-22,3,1,Moderate Delay,3,4,0,Clear,Light
FK2023011537,2023-02-16,19,Thursday,0,0,0,Guwahati,Assam,East,Tier3,WH007,Chandigarh,0,Furniture,14315,12043.8,60,4817.52,Standard,Credit Card,7,8,2023-02-23,2023-02-24,1,1,Slight Delay,2,3,0,Fog,Moderate
FK2023011538,2023-04-17,16,Monday,0,0,0,Pune,Maharashtra,West,Tier1,WH002,Mumbai,1,Toys,804,2435.38,60,974.15,Express,UPI,2,2,2023-04-19,2023-04-19,0,0,On Time,1,5,0,Clear,Heavy
FK2023011539,2023-07-20,5,Thursday,0,0,1,Ranchi,Jharkhand,East,Tier3,WH007,Chandigarh,0,Beauty,56,1922.4,70,576.72,Standard,UPI,7,7,2023-07-27,2023-07-27,0,0,On Time,1,5,0,Clear,Light
FK2023011540,2023-02-24,4,Friday,0,0,0,Kolkata,West Bengal,East,Tier1,WH004,Kolkata,1,Sports,2477,7755.18,50,3877.59,Express,UPI,2,2,2023-02-26,2023-02-26,0,0,On Time,1,5,0,Rain,Light
FK2023011541,2023-05-10,16,Wednesday,0,0,0,Patna,Bihar,East,Tier3,WH006,Bhopal,0,Books,568,397.0,30,277.9,Express,Cash on Delivery,3,6,2023-05-13,2023-05-16,3,1,Moderate Delay,2,1,0,Rain,Moderate
FK2023011542,2023-08-21,21,Monday,0,0,0,Indore,Madhya Pradesh,Central,Tier2,WH003,Bengaluru,0,Beauty,250,1376.8,15,1170.28,Express,UPI,3,3,2023-08-24,2023-08-24,0,0,On Time,1,5,0,Clear,Moderate
FK2023011543,2023-04-22,11,Saturday,1,0,0,Patna,Bihar,East,Tier3,WH008,Pune,0,Electronics,1480,29678.55,50,14839.27,Standard,Cash on Delivery,7,7,2023-04-29,2023-04-29,0,0,On Time,1,4,0,Fog,Heavy
FK2023011544,2023-02-06,13,Monday,0,0,0,Chandigarh,Punjab,North,Tier2,WH006,Bhopal,0,Automotive,5956,11222.77,30,7855.94,Standard,Debit Card,6,8,2023-02-12,2023-02-14,2,1,Slight Delay,1,3,0,Fog,Moderate
FK2023011545,2023-02-14,12,Tuesday,0,0,0,Patna,Bihar,East,Tier3,WH007,Chandigarh,0,Beauty,373,1201.38,25,901.04,Standard,Cash on Delivery,7,7,2023-02-21,2023-02-21,0,0,On Time,1,5,0,Clear,Moderate
FK2023011546,2023-12-08,16,Friday,0,0,0,Ranchi,Jharkhand,East,Tier3,WH001,Delhi,0,Furniture,16131,34788.79,60,13915.52,Standard,UPI,7,9,2023-12-15,2023-12-17,2,1,Slight Delay,1,4,0,Storm,Heavy
FK2023011547,2023-06-29,11,Thursday,0,0,0,Mumbai,Maharashtra,West,Tier1,WH001,Delhi,0,Grocery,463,347.57,0,347.57,Express,Credit Card,3,3,2023-07-02,2023-07-02,0,0,On Time,1,4,0,Clear,Heavy
FK2023011548,2023-07-16,9,Sunday,1,0,0,Delhi,Delhi,North,Tier1,WH005,Hyderabad,0,Electronics,4903,36648.36,10,32983.52,Express,Debit Card,3,3,2023-07-19,2023-07-19,0,0,On Time,1,4,0,Fog,Moderate
FK2023011549,2023-03-27,14,Monday,0,0,0,Mysuru,Karnataka,South,Tier3,WH006,Bhopal,0,Automotive,4139,6579.37,30,4605.56,Standard,UPI,5,6,2023-04-01,2023-04-02,1,1,Slight Delay,2,4,0,Storm,Moderate
FK2023011550,2023-07-13,11,Thursday,0,0,0,Ranchi,Jharkhand,East,Tier3,WH006,Bhopal,0,Toys,1676,3611.35,10,3250.22,Standard,Debit Card,5,5,2023-07-18,2023-07-18,0,0,On Time,1,4,0,Storm,Light
FK2023011551,2023-10-28,21,Saturday,1,0,0,Kolkata,West Bengal,East,Tier1,WH005,Hyderabad,0,Sports,2498,1218.82,15,1036.0,Express,UPI,3,6,2023-10-31,2023-11-03,3,1,Moderate Delay,2,3,0,Rain,Heavy
FK2023011552,2023-08-11,18,Friday,0,0,0,Amritsar,Punjab,North,Tier3,WH005,Hyderabad,0,Furniture,18686,30535.69,50,15267.84,Express,UPI,3,3,2023-08-14,2023-08-14,0,0,On Time,1,4,0,Rain,Moderate
FK2023011553,2023-05-28,14,Sunday,1,0,0,Ujjain,Madhya Pradesh,Central,Tier3,WH007,Chandigarh,0,Fashion,695,2681.5,50,1340.75,Standard,UPI,5,9,2023-06-02,2023-06-06,4,1,Moderate Delay,2,2,1,Rain,Heavy
FK2023011554,2023-09-11,19,Monday,0,0,0,Patna,Bihar,East,Tier3,WH008,Pune,0,Toys,1927,879.94,40,527.96,Standard,UPI,6,6,2023-09-17,2023-09-17,0,0,On Time,1,4,0,Rain,Light
FK2023011555,2023-09-25,14,Monday,0,0,0,Kochi,Kerala,South,Tier2,WH004,Kolkata,0,Beauty,179,1964.68,60,785.87,Standard,UPI,7,12,2023-10-02,2023-10-07,5,1,Moderate Delay,1,3,1,Storm,Moderate
FK2023011556,2023-12-14,11,Thursday,0,0,0,Amritsar,Punjab,North,Tier3,WH001,Delhi,1,Furniture,15058,6266.38,60,2506.55,Express,UPI,2,7,2023-12-16,2023-12-21,5,1,Moderate Delay,2,1,0,Clear,Heavy
FK2023011557,2023-12-04,21,Monday,0,0,0,Pune,Maharashtra,West,Tier1,WH001,Delhi,0,Books,485,320.48,30,224.34,Standard,UPI,6,7,2023-12-10,2023-12-11,1,1,Slight Delay,1,3,0,Rain,Heavy
FK2023011558,2023-11-12,12,Sunday,1,0,0,Chandigarh,Punjab,North,Tier2,WH008,Pune,0,Sports,769,1580.07,30,1106.05,Standard,Cash on Delivery,6,7,2023-11-18,2023-11-19,1,1,Slight Delay,1,4,0,Rain,Heavy
FK2023011559,2023-05-09,22,Tuesday,0,0,0,Chennai,Tamil Nadu,South,Tier1,WH005,Hyderabad,1,Electronics,1328,68585.77,60,27434.31,Standard,Debit Card,4,5,2023-05-13,2023-05-14,1,1,Slight Delay,1,4,0,Clear,Moderate
FK2023011560,2023-01-28,6,Saturday,1,0,0,Patna,Bihar,East,Tier3,WH006,Bhopal,0,Electronics,4035,41885.2,5,39790.94,Standard,UPI,7,7,2023-02-04,2023-02-04,0,0,On Time,1,5,0,Fog,Moderate
FK2023011561,2023-12-11,19,Monday,0,0,0,Chennai,Tamil Nadu,South,Tier1,WH004,Kolkata,0,Sports,1056,6668.71,15,5668.4,Standard,Credit Card,7,8,2023-12-18,2023-12-19,1,1,Slight Delay,2,3,0,Storm,Moderate
FK2023011562,2023-02-15,14,Wednesday,0,0,0,Vadodara,Gujarat,West,Tier2,WH003,Bengaluru,0,Grocery,721,503.11,20,402.49,Express,UPI,3,4,2023-02-18,2023-02-19,1,1,Slight Delay,2,4,0,Fog,Light
FK2023011563,2023-11-15,7,Wednesday,0,0,0,Vadodara,Gujarat,West,Tier2,WH004,Kolkata,0,Fashion,493,3693.43,50,1846.71,Standard,Debit Card,7,7,2023-11-22,2023-11-22,0,0,On Time,1,5,0,Fog,Moderate
FK2023011564,2023-07-02,18,Sunday,1,0,0,Mysuru,Karnataka,South,Tier3,WH005,Hyderabad,1,Electronics,1766,24203.04,10,21782.74,Standard,Debit Card,4,5,2023-07-06,2023-07-07,1,1,Slight Delay,2,4,0,Rain,Moderate
FK2023011565,2023-03-05,17,Sunday,1,0,0,Delhi,Delhi,North,Tier1,WH006,Bhopal,0,Furniture,17723,18691.65,25,14018.74,Express,Cash on Delivery,3,4,2023-03-08,2023-03-09,1,1,Slight Delay,2,4,0,Fog,Heavy
FK2023011566,2023-03-19,1,Sunday,1,0,0,Pune,Maharashtra,West,Tier1,WH003,Bengaluru,0,Books,398,400.59,5,380.56,Same-Day,UPI,1,0,2023-03-20,2023-03-19,-1,0,Early,1,5,0,Clear,Heavy
FK2023011567,2023-01-24,10,Tuesday,0,0,0,Vadodara,Gujarat,West,Tier2,WH006,Bhopal,0,Grocery,1936,916.23,40,549.74,Express,Cash on Delivery,3,2,2023-01-27,2023-01-26,-1,0,Early,1,5,1,Clear,Moderate
FK2023011568,2023-09-21,11,Thursday,0,0,0,Raipur,Chhattisgarh,Central,Tier3,WH007,Chandigarh,0,Home & Kitchen,1282,6597.06,0,6597.06,Standard,Credit Card,6,8,2023-09-27,2023-09-29,2,1,Slight Delay,1,5,0,Rain,Moderate
FK2023011569,2023-05-29,16,Monday,0,0,0,Bengaluru,Karnataka,South,Tier1,WH002,Mumbai,0,Fashion,351,4040.01,50,2020.01,Express,Net Banking,3,3,2023-06-01,2023-06-01,0,0,On Time,1,5,0,Clear,Moderate
FK2023011570,2023-08-03,22,Thursday,0,0,0,Nagpur,Maharashtra,West,Tier2,WH003,Bengaluru,0,Grocery,4530,939.94,10,845.95,Express,UPI,3,3,2023-08-06,2023-08-06,0,0,On Time,1,5,0,Rain,Moderate
FK2023011571,2023-07-24,12,Monday,0,0,1,Mysuru,Karnataka,South,Tier3,WH005,Hyderabad,1,Electronics,4058,78196.72,5,74286.88,Standard,UPI,3,3,2023-07-27,2023-07-27,0,0,On Time,1,5,0,Clear,Light
FK2023011572,2023-05-25,17,Thursday,0,0,0,Jabalpur,Madhya Pradesh,Central,Tier3,WH008,Pune,0,Sports,202,7789.25,5,7399.79,Standard,Credit Card,7,14,2023-06-01,2023-06-08,7,1,Severe Delay,2,1,0,Fog,Light
FK2023011573,2023-02-08,9,Wednesday,0,0,0,Ujjain,Madhya Pradesh,Central,Tier3,WH003,Bengaluru,0,Grocery,2062,530.86,5,504.32,Express,UPI,3,3,2023-02-11,2023-02-11,0,0,On Time,1,5,0,Clear,Moderate
FK2023011574,2023-11-28,14,Tuesday,0,0,0,Siliguri,West Bengal,East,Tier3,WH002,Mumbai,0,Books,341,199.02,5,189.07,Standard,Credit Card,7,12,2023-12-05,2023-12-10,5,1,Moderate Delay,1,2,0,Clear,Heavy
FK2023011575,2023-05-19,7,Friday,0,0,0,Indore,Madhya Pradesh,Central,Tier2,WH003,Bengaluru,0,Grocery,1522,586.2,30,410.34,Express,Credit Card,3,3,2023-05-22,2023-05-22,0,0,On Time,1,4,0,Rain,Heavy
FK2023011576,2023-12-24,7,Sunday,1,0,1,Hyderabad,Telangana,South,Tier1,WH004,Kolkata,0,Automotive,727,19292.52,20,15434.02,Express,UPI,3,3,2023-12-27,2023-12-27,0,0,On Time,1,4,0,Clear,Light
FK2023011577,2023-08-10,7,Thursday,0,0,0,Hyderabad,Telangana,South,Tier1,WH008,Pune,0,Fashion,515,3693.54,50,1846.77,Express,UPI,3,2,2023-08-13,2023-08-12,-1,0,Early,1,5,0,Rain,Heavy
FK2023011578,2023-12-21,18,Thursday,0,0,1,Jabalpur,Madhya Pradesh,Central,Tier3,WH004,Kolkata,0,Toys,1382,2251.89,20,1801.51,Standard,Debit Card,6,12,2023-12-27,2024-01-02,6,1,Severe Delay,2,3,1,Clear,Light
FK2023011579,2023-04-29,10,Saturday,1,0,0,Ahmedabad,Gujarat,West,Tier1,WH006,Bhopal,0,Grocery,806,121.36,5,115.29,Express,Debit Card,3,3,2023-05-02,2023-05-02,0,0,On Time,1,3,0,Rain,Moderate
FK2023011580,2023-06-09,11,Friday,0,0,0,Pune,Maharashtra,West,Tier1,WH008,Pune,1,Sports,1977,6987.83,70,2096.35,Standard,UPI,4,4,2023-06-13,2023-06-13,0,0,On Time,1,4,0,Fog,Moderate
FK2023011581,2023-11-01,9,Wednesday,0,0,0,Bengaluru,Karnataka,South,Tier1,WH001,Delhi,0,Grocery,2562,566.31,5,537.99,Standard,UPI,5,5,2023-11-06,2023-11-06,0,0,On Time,1,4,0,Clear,Moderate
FK2023011582,2023-05-07,21,Sunday,1,0,0,Kochi,Kerala,South,Tier2,WH008,Pune,0,Furniture,10847,45664.75,5,43381.51,Express,UPI,3,3,2023-05-10,2023-05-10,0,0,On Time,1,3,0,Clear,Light
FK2023011583,2023-12-17,7,Sunday,1,0,0,Mysuru,Karnataka,South,Tier3,WH002,Mumbai,0,Toys,1810,3527.5,25,2645.62,Standard,UPI,6,6,2023-12-23,2023-12-23,0,0,On Time,1,5,0,Fog,Light
FK2023011584,2023-03-23,23,Thursday,0,0,0,Kochi,Kerala,South,Tier2,WH004,Kolkata,0,Automotive,5118,13036.07,70,3910.82,Express,Credit Card,3,3,2023-03-26,2023-03-26,0,0,On Time,1,4,0,Rain,Light
FK2023011585,2023-10-30,22,Monday,0,0,0,Surat,Gujarat,West,Tier2,WH001,Delhi,0,Sports,908,6675.96,70,2002.79,Standard,UPI,5,5,2023-11-04,2023-11-04,0,0,On Time,1,4,0,Rain,Heavy
FK2023011586,2023-05-09,12,Tuesday,0,0,0,Ranchi,Jharkhand,East,Tier3,WH007,Chandigarh,0,Fashion,442,3008.54,15,2557.26,Standard,Credit Card,6,7,2023-05-15,2023-05-16,1,1,Slight Delay,1,5,0,Clear,Light
FK2023011587,2023-05-19,14,Friday,0,0,0,Chennai,Tamil Nadu,South,Tier1,WH004,Kolkata,0,Toys,607,2805.41,60,1122.16,Standard,Credit Card,5,10,2023-05-24,2023-05-29,5,1,Moderate Delay,1,1,0,Rain,Heavy
FK2023011588,2023-07-24,18,Monday,0,0,1,Chennai,Tamil Nadu,South,Tier1,WH008,Pune,0,Grocery,3300,925.25,25,693.94,Express,Debit Card,3,3,2023-07-27,2023-07-27,0,0,On Time,1,5,0,Clear,Heavy
FK2023011589,2023-06-23,12,Friday,0,0,0,Siliguri,West Bengal,East,Tier3,WH005,Hyderabad,0,Electronics,1556,23492.93,0,23492.93,Express,Cash on Delivery,3,3,2023-06-26,2023-06-26,0,0,On Time,1,3,0,Rain,Heavy
FK2023011590,2023-05-25,16,Thursday,0,0,0,Bengaluru,Karnataka,South,Tier1,WH001,Delhi,0,Automotive,1138,13864.54,60,5545.82,Standard,Cash on Delivery,6,6,2023-05-31,2023-05-31,0,0,On Time,1,5,1,Rain,Light
FK2023011591,2023-10-30,20,Monday,0,0,0,Gwalior,Madhya Pradesh,Central,Tier3,WH006,Bhopal,1,Grocery,4277,476.15,30,333.3,Standard,UPI,3,2,2023-11-02,2023-11-01,-1,0,Early,1,4,0,Clear,Heavy
FK2023011592,2023-02-05,12,Sunday,1,0,0,Jabalpur,Madhya Pradesh,Central,Tier3,WH007,Chandigarh,0,Beauty,490,265.71,70,79.71,Express,Debit Card,3,10,2023-02-08,2023-02-15,7,1,Severe Delay,2,1,0,Clear,Heavy
FK2023011593,2023-08-15,10,Tuesday,0,1,0,Indore,Madhya Pradesh,Central,Tier2,WH003,Bengaluru,0,Grocery,1075,254.82,50,127.41,Standard,Debit Card,7,11,2023-08-22,2023-08-26,4,1,Moderate Delay,3,2,0,Clear,Light
FK2023011594,2023-04-10,6,Monday,0,0,0,Vadodara,Gujarat,West,Tier2,WH001,Delhi,0,Grocery,2938,361.49,60,144.6,Express,EMI,3,3,2023-04-13,2023-04-13,0,0,On Time,1,5,0,Clear,Moderate
FK2023011595,2023-09-23,12,Saturday,1,0,0,Bhopal,Madhya Pradesh,Central,Tier2,WH008,Pune,0,Furniture,3337,2210.7,60,884.28,Standard,Net Banking,7,9,2023-09-30,2023-10-02,2,1,Slight Delay,2,5,0,Storm,Moderate
FK2023011596,2023-04-04,16,Tuesday,0,0,0,Chandigarh,Punjab,North,Tier2,WH004,Kolkata,0,Books,252,708.61,50,354.31,Same-Day,Cash on Delivery,1,1,2023-04-05,2023-04-05,0,0,On Time,1,5,0,Rain,Light
FK2023011597,2023-02-06,10,Monday,0,0,0,Delhi,Delhi,North,Tier1,WH004,Kolkata,0,Beauty,330,150.26,10,135.23,Express,Cash on Delivery,3,3,2023-02-09,2023-02-09,0,0,On Time,1,5,0,Clear,Moderate
FK2023011598,2023-05-24,13,Wednesday,0,0,0,Agra,Uttar Pradesh,North,Tier3,WH004,Kolkata,0,Fashion,287,3362.29,60,1344.92,Express,Debit Card,3,2,2023-05-27,2023-05-26,-1,0,Early,1,4,0,Clear,Moderate
